"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","significant"
"ENSMUST00000221595.3",3.37707713419492,-0.00729011415524748,3.70485189303403,0.00496514175045561,0.0361329998719921,-2.1008316399359,"ENSMUST00000221595.3","ENSMUSG00000041112","Elmo1","Higher in 4x"
"ENSMUST00000038099.6",-3.40078948019769,0.383772620026269,-3.83734597871686,0.00405393805973557,0.0323679985812406,-2.10104946096627,"ENSMUST00000038099.6","ENSMUSG00000038037","Socs1","Higher in WT"
"ENSMUST00000201050.2",-4.33354160601314,1.34234541863941,-3.49033272651333,0.00692713338730779,0.0431165631431659,-2.10221071496729,"ENSMUST00000201050.2","ENSMUSG00000016308","Ube2a","Higher in WT"
"ENSMUST00000192044.2",6.10258182312519,-1.1623347551776,4.04300447176175,0.0029732207081046,0.027350082998374,-2.10325561169946,"ENSMUST00000192044.2","ENSMUSG00000040782","Cop1","Higher in 4x"
"ENSMUST00000150949.8",4.60650982224543,0.637588733120432,3.78826199209544,0.00436899048260877,0.0337031609788335,-2.1036170199004,"ENSMUST00000150949.8","ENSMUSG00000025609","Mkln1","Higher in 4x"
"ENSMUST00000122194.8",3.55457969500142,0.258395122244571,3.63758017076872,0.00550829793008543,0.0382578385448364,-2.10370268357223,"ENSMUST00000122194.8","ENSMUSG00000021236","Entpd5","Higher in 4x"
"ENSMUST00000210309.2",-4.69231765668846,-0.669592703323208,-3.89321485271509,0.00372434911446397,0.0309243154433967,-2.10506922264008,"ENSMUST00000210309.2","ENSMUSG00000059263","Usp47","Higher in WT"
"ENSMUST00000244719.2",-3.73497219586227,-1.1826623994162,-4.10443387392541,0.00271331712338964,0.0261122333668296,-2.10512977038584,"ENSMUST00000244719.2",NA,NA,"Higher in WT"
"ENSMUST00000110800.9",3.86431164354093,1.32150618659396,3.52974687183729,0.00651326649549374,0.0417109020710584,-2.10611914561783,"ENSMUST00000110800.9","ENSMUSG00000071176","Arhgef10","Higher in 4x"
"ENSMUST00000170904.2",4.89488328214615,1.60657904041885,3.62878914975359,0.00558377021551659,0.0384589667546697,-2.10666123542019,"ENSMUST00000170904.2","ENSMUSG00000032554","Trf","Higher in 4x"
"ENSMUST00000241741.2",3.7155996028106,-0.893615231998753,3.93720941229321,0.00348481674165648,0.0297200350922272,-2.10726706992091,"ENSMUST00000241741.2",NA,NA,"Higher in 4x"
"ENSMUST00000127469.2",5.16772016277583,-0.918851086803052,3.94035868977539,0.00346830834794569,0.0296451524700242,-2.10779298590887,"ENSMUST00000127469.2","ENSMUSG00000018736","Ndel1","Higher in 4x"
"ENSMUST00000042125.15",4.14196677199396,0.0690368470380537,3.84995809458828,0.0039769280430874,0.0320118915146512,-2.10801130903802,"ENSMUST00000042125.15","ENSMUSG00000033257","Ttll4","Higher in 4x"
"ENSMUST00000027947.13",4.33324481251618,2.10472403305268,3.49302091598566,0.00689804857468439,0.0430269393660155,-2.10818610245338,"ENSMUST00000027947.13","ENSMUSG00000026634","Angel2","Higher in 4x"
"ENSMUST00000123563.9",4.2909188160733,0.846904856532842,3.72124223651949,0.00484155434827176,0.0356782952339369,-2.10875039453677,"ENSMUST00000123563.9","ENSMUSG00000001729","Akt1","Higher in 4x"
"ENSMUST00000147268.8",3.37081787771519,0.895899270208975,3.53088186421968,0.00650173991340045,0.0416799167742747,-2.10920024946451,"ENSMUST00000147268.8","ENSMUSG00000025507","Pidd1","Higher in 4x"
"ENSMUST00000373107.1",-5.15027975114587,-1.88413400185243,-4.03246200231226,0.00302042501425242,0.027552183502575,-2.10937905302496,"ENSMUST00000373107.1",NA,NA,"Higher in WT"
"ENSMUST00000231733.2",-9.39175740922418,-2.05013382653555,-5.16935849626494,0.000605796949698044,0.0117292090003753,-2.10938153855563,"ENSMUST00000231733.2","ENSMUSG00000022751","Nit2","Higher in WT"
"ENSMUST00000187105.7",3.29588006345766,-0.265377375395928,3.7566971001876,0.00458518399239069,0.0344996846925946,-2.11176891037008,"ENSMUST00000187105.7","ENSMUSG00000026309","Ilkap","Higher in 4x"
"ENSMUST00000051822.13",3.7871126390605,3.76127104968281,3.52952308002768,0.00651554177539149,0.0417109020710584,-2.1125803769046,"ENSMUST00000051822.13","ENSMUSG00000061559","Skic8","Higher in 4x"
"ENSMUST00000150885.8",4.03075527836711,0.0878624175721086,3.82527758170367,0.00412910612368959,0.0326667343279011,-2.11290822141786,"ENSMUST00000150885.8","ENSMUSG00000028669","Pithd1","Higher in 4x"
"ENSMUST00000197711.2",3.34909011764642,-0.401686957388749,3.83233131685065,0.00408499465005743,0.0324729426966797,-2.11334045493517,"ENSMUST00000197711.2","ENSMUSG00000074212","Dnajb14","Higher in 4x"
"ENSMUST00000172888.2",3.8349839474429,-0.668776595919223,3.84765024199312,0.0039909033325416,0.0320711750094763,-2.11348646716041,"ENSMUST00000172888.2","ENSMUSG00000024308","Tapbp","Higher in 4x"
"ENSMUST00000154597.2",4.65420519139288,-1.1811841121444,3.93671418457311,0.00348742027754586,0.029733374488233,-2.11529426447175,"ENSMUST00000154597.2","ENSMUSG00000030493","Faap24","Higher in 4x"
"ENSMUST00000154521.2",3.65797582099915,-1.70714662367105,4.03659909459916,0.0030018067893634,0.0275026410272947,-2.11574711704408,"ENSMUST00000154521.2","ENSMUSG00000040093","Bmf","Higher in 4x"
"ENSMUST00000004430.14",5.3265971150412,-1.26134220216374,3.98686895550541,0.00323392721209139,0.0285339236098717,-2.1157874462009,"ENSMUST00000004430.14","ENSMUSG00000004319","Clcn3","Higher in 4x"
"ENSMUST00000176986.8",3.34710434764981,0.321453981431913,3.59928334928782,0.00584513526658872,0.0393985412797041,-2.11659747775062,"ENSMUST00000176986.8","ENSMUSG00000031133","Arhgef6","Higher in 4x"
"ENSMUST00000169745.8",3.76387359490935,1.3822745765276,3.51713692104063,0.00664278041813784,0.0422096486295623,-2.11701698718571,"ENSMUST00000169745.8","ENSMUSG00000021557","Agtpbp1","Higher in 4x"
"ENSMUST00000054462.11",3.26197436893354,1.25707072682899,3.50437928417669,0.00677656254633738,0.0426495108597551,-2.1181951004201,"ENSMUST00000054462.11","ENSMUSG00000003134","Tbc1d8","Higher in 4x"
"ENSMUST00000123272.2",3.74440649640844,0.0461061764826275,3.7819392259668,0.00441141770983821,0.0338498484074132,-2.11836435861115,"ENSMUST00000123272.2","ENSMUSG00000085399","Foxd2os","Higher in 4x"
"ENSMUST00000185566.7",4.94438599563271,-1.33606822451197,3.97335649736102,0.00330023806173578,0.028830974509071,-2.11902758822511,"ENSMUST00000185566.7","ENSMUSG00000032417","Rwdd2a","Higher in 4x"
"ENSMUST00000263795.1",3.95387413702967,-2.12023728850534,4.13065282111076,0.00260984590767261,0.0256327411134144,-2.11995631889461,"ENSMUST00000263795.1",NA,NA,"Higher in 4x"
"ENSMUST00000118952.8",5.03913884056047,1.51998899168812,3.60725385757427,0.00577328754833662,0.0391425064792339,-2.1205390695717,"ENSMUST00000118952.8","ENSMUSG00000036779","Tent4b","Higher in 4x"
"ENSMUST00000203213.3",4.17665871486153,0.566472655901605,3.7077716515884,0.00494288485139536,0.0360183933932368,-2.12083630730352,"ENSMUST00000203213.3","ENSMUSG00000033216","Eefsec","Higher in 4x"
"ENSMUST00000220715.2",-6.60840072215747,0.235626849120651,-3.74094264317247,0.00469728799938434,0.0350314681485455,-2.1218829980911,"ENSMUST00000220715.2","ENSMUSG00000021143","Pacs2","Higher in WT"
"ENSMUST00000042861.7",-8.54446168986231,-1.61569467878663,-4.79698698010788,0.00100438190543332,0.015342018122357,-2.12319052416847,"ENSMUST00000042861.7","ENSMUSG00000039232","Stx11","Higher in WT"
"ENSMUST00000204807.2",5.27128909672866,2.20176964553871,3.55514433994051,0.00626039117294172,0.0409439926826582,-2.12331614465036,"ENSMUST00000204807.2","ENSMUSG00000003031","Cdkn1b","Higher in 4x"
"ENSMUST00000169283.8",-3.89798992575851,-0.437681877048756,-3.66180509815051,0.00530582673041578,0.0375498590820894,-2.12375091415456,"ENSMUST00000169283.8","ENSMUSG00000078765","U2af1l4","Higher in WT"
"ENSMUST00000333044.1",-3.42469003017425,0.739422449667037,-3.483542885693,0.0070011695696979,0.0433864950332694,-2.12407336696205,"ENSMUST00000333044.1",NA,NA,"Higher in WT"
"ENSMUST00000137311.2",3.68143350253504,-1.35267397376773,4.00218081994137,0.0031604912632047,0.0281602801806189,-2.12482253332539,"ENSMUST00000137311.2","ENSMUSG00000022861","Dgkg","Higher in 4x"
"ENSMUST00000030518.16",6.67402292279872,3.50527227536901,3.49248122768355,0.00690387743774498,0.043048863386321,-2.12484444408679,"ENSMUST00000030518.16","ENSMUSG00000028745","Capzb","Higher in 4x"
"ENSMUST00000195725.6",4.25703569009466,-0.927181425581473,3.97374546620472,0.00329830920555866,0.028830974509071,-2.12612204719544,"ENSMUST00000195725.6","ENSMUSG00000010048","Ifrd2","Higher in 4x"
"ENSMUST00000116359.3",6.8326752899723,1.77554732526636,3.78545986040478,0.00438774000236373,0.0337721643086361,-2.1272915967073,"ENSMUST00000116359.3","ENSMUSG00000020898","Ctc1","Higher in 4x"
"ENSMUST00000201528.2",3.65178111200691,2.66901968594016,3.48032908092234,0.00703650140537444,0.0435040059471198,-2.12747127369166,"ENSMUST00000201528.2","ENSMUSG00000092060","Bend4","Higher in 4x"
"ENSMUST00000137458.2",5.79933896576442,-0.693729742616643,3.92634189673881,0.00354242652093779,0.029921240309769,-2.12810330843792,"ENSMUST00000137458.2","ENSMUSG00000052142","Rasal3","Higher in 4x"
"ENSMUST00000177307.8",3.93348949391526,0.349301794067312,3.73434484303522,0.0047450919621415,0.0352326155728196,-2.128488162097,"ENSMUST00000177307.8","ENSMUSG00000030067","Foxp1","Higher in 4x"
"ENSMUST00000213262.2",5.15575631409047,0.0545651897187392,3.91479759116354,0.0036047312530952,0.0302641325461941,-2.12928596100224,"ENSMUST00000213262.2","ENSMUSG00000019961","Tmpo","Higher in 4x"
"ENSMUST00000133696.8",4.95270063100186,-0.0687970086236516,3.9107864981009,0.00362665012455553,0.030398011080049,-2.12958034489575,"ENSMUST00000133696.8","ENSMUSG00000024948","Map4k2","Higher in 4x"
"ENSMUST00000155012.3",3.56985838225592,-1.54544920183308,4.0323663887529,0.00302085675322736,0.027552183502575,-2.12976121995286,"ENSMUST00000155012.3","ENSMUSG00000059772","Slx1b","Higher in 4x"
"ENSMUST00000092671.12",3.30472203022255,0.971507363864784,3.49782581018366,0.00684638047668751,0.0428516572340945,-2.13043938918527,"ENSMUST00000092671.12","ENSMUSG00000004040","Stat3","Higher in 4x"
"ENSMUST00000022998.14",4.12386070907762,1.75357049613984,3.48687756580878,0.00696470527965519,0.0432469608378055,-2.13104954070901,"ENSMUST00000022998.14","ENSMUSG00000022369","Mtbp","Higher in 4x"
"ENSMUST00000115489.8",4.45510363579532,1.13559998623042,3.6574027186141,0.00534203076643603,0.0376577616928242,-2.1328123663322,"ENSMUST00000115489.8","ENSMUSG00000041319","Thoc6","Higher in 4x"
"ENSMUST00000015892.14",5.56453900729267,0.765029412991094,3.75063753317485,0.00462796417626102,0.0346673370457306,-2.13325712169536,"ENSMUST00000015892.14","ENSMUSG00000015748","Prpf3","Higher in 4x"
"ENSMUST00000103179.10",6.05883591371561,2.67596419764953,3.54795003832457,0.0063309592621118,0.0411204045674104,-2.13516272396162,"ENSMUST00000103179.10","ENSMUSG00000018401","Mtmr4","Higher in 4x"
"ENSMUST00000174551.8",4.03698811636168,-1.43158009408717,4.03073636050072,0.00302822717140317,0.027568203661952,-2.13535011125938,"ENSMUST00000174551.8","ENSMUSG00000038683","Pak1ip1","Higher in 4x"
"ENSMUST00000177025.2",3.57971090465578,0.0620200269227551,3.64170095314666,0.00547329062109792,0.0381304139108632,-2.13595300972678,"ENSMUST00000177025.2","ENSMUSG00000052752","Traf7","Higher in 4x"
"ENSMUST00000160157.2",4.43484898287722,0.130933255849773,3.84366037920408,0.00401518680114031,0.0321898416957611,-2.13632823060376,"ENSMUST00000160157.2","ENSMUSG00000050552","Lamtor4","Higher in 4x"
"ENSMUST00000140436.2",3.59421481252888,-0.892754300973366,3.92562372818634,0.0035462689965742,0.0299366582220654,-2.13654507641548,"ENSMUST00000140436.2","ENSMUSG00000007659","Bcl2l1","Higher in 4x"
"ENSMUST00000140365.8",-3.88645731305542,0.324572734203995,-3.51032287487466,0.00671388739233212,0.0424330912530153,-2.13675113583615,"ENSMUST00000140365.8","ENSMUSG00000024906","Mus81","Higher in WT"
"ENSMUST00000151216.2",3.77200532662881,-1.9985477074538,4.02402214887764,0.00305878849410294,0.0277175702630512,-2.13764282053587,"ENSMUST00000151216.2","ENSMUSG00000086683","Gm12867","Higher in 4x"
"ENSMUST00000197437.5",3.30380163112959,1.4824089567645,3.47162733583787,0.00713310707236692,0.0438173212550035,-2.13797375295377,"ENSMUST00000197437.5","ENSMUSG00000062127","Cttnbp2nl","Higher in 4x"
"ENSMUST00000122143.8",4.38371897246176,-0.334923781528051,3.88605021464243,0.00376498139185203,0.0310675676750141,-2.13815911224268,"ENSMUST00000122143.8","ENSMUSG00000038611","Phrf1","Higher in 4x"
"ENSMUST00000232724.2",4.26743152579966,-1.27372596729368,3.97820781176489,0.0032762662749553,0.0287453709520656,-2.13841253730451,"ENSMUST00000232724.2","ENSMUSG00000024006","Stk38","Higher in 4x"
"ENSMUST00000107971.9",5.65458487580539,1.52293461466844,3.58168033838774,0.00600716277732844,0.0400194280136185,-2.13919783150751,"ENSMUST00000107971.9","ENSMUSG00000036580","Spart","Higher in 4x"
"ENSMUST00000350718.1",-4.29202767136374,-0.805511360755559,-3.78812592841721,0.00436989894882677,0.0337031609788335,-2.14171612263218,"ENSMUST00000350718.1",NA,NA,"Higher in WT"
"ENSMUST00000164543.2",-4.4875079076084,3.12028028416436,-3.55893840640142,0.00622350865882246,0.0408175721256491,-2.14210665991861,"ENSMUST00000164543.2","ENSMUSG00000025204","Ndufb8","Higher in WT"
"ENSMUST00000126148.2",4.01466983722406,-1.49077598846278,3.91803667321774,0.00358713354030258,0.0301553639441114,-2.14239808203059,"ENSMUST00000126148.2","ENSMUSG00000025137","Pcyt2","Higher in 4x"
"ENSMUST00000153459.2",3.21235358524083,-0.253192260381242,3.73172687875853,0.00476420226757846,0.035318125875631,-2.14465330519011,"ENSMUST00000153459.2","ENSMUSG00000009995","Tafazzin","Higher in 4x"
"ENSMUST00000064167.8",6.39468015502251,-0.431370816359279,3.91428908303953,0.00360750224110415,0.0302716138666581,-2.14466911003292,"ENSMUST00000064167.8","ENSMUSG00000028557","Rnf11","Higher in 4x"
"ENSMUST00000020113.15",3.26805877784266,2.60943180633978,3.47047607060675,0.0071459919409543,0.0438742383142876,-2.14477641665153,"ENSMUST00000020113.15","ENSMUSG00000019952","Poc1b","Higher in 4x"
"ENSMUST00000094973.5",-4.80937970559073,0.449960854275234,-4.18710000422815,0.00240107022091468,0.0246174206970439,-2.14484552303754,"ENSMUST00000094973.5","ENSMUSG00000070904","Ifna4","Higher in WT"
"ENSMUST00000020949.12",5.08379533077269,-0.603114357114236,3.95514665859985,0.00339189172854761,0.029260866112699,-2.14522651965761,"ENSMUST00000020949.12","ENSMUSG00000020623","Map2k6","Higher in 4x"
"ENSMUST00000113506.2",4.36651138515387,1.22059669145593,3.59330088153564,0.00589967961863833,0.0396226316914578,-2.14523553130598,"ENSMUST00000113506.2","ENSMUSG00000029233","Srd5a3","Higher in 4x"
"ENSMUST00000234837.2",4.31826517748225,-0.601089911709808,3.89751176114156,0.0037002033872712,0.0307795772597211,-2.14648844362022,"ENSMUST00000234837.2","ENSMUSG00000072082","Ccnf","Higher in 4x"
"ENSMUST00000145167.9",3.28182863376571,1.11414375390009,3.4825780978581,0.00701175666241817,0.0434344139517408,-2.14786144790328,"ENSMUST00000145167.9","ENSMUSG00000075703","Selenoi","Higher in 4x"
"ENSMUST00000137235.2",4.98589972099409,-0.0857365248977504,3.88684243717599,0.00376046552329851,0.0310629536823329,-2.14979155930154,"ENSMUST00000137235.2","ENSMUSG00000030224","Strap","Higher in 4x"
"ENSMUST00000113426.8",4.39329031258518,0.0169667659356313,3.81052200268377,0.0042230190764751,0.0331349368997067,-2.15084402166903,"ENSMUST00000113426.8","ENSMUSG00000024959","Bad","Higher in 4x"
"ENSMUST00000036331.7",5.19899176378481,-0.982896380323001,3.90228352764965,0.00367358346494241,0.0306739272845853,-2.15106872727401,"ENSMUST00000036331.7","ENSMUSG00000035239","Neu3","Higher in 4x"
"ENSMUST00000152098.8",5.73144721836638,-0.732573482787902,3.90249974918552,0.00367238205965395,0.0306707787415364,-2.15112948105864,"ENSMUST00000152098.8","ENSMUSG00000055401","Fbxo6","Higher in 4x"
"ENSMUST00000027933.11",4.33222198851717,2.62332126348884,3.45934710280252,0.00727181027342968,0.04426738299141,-2.15143010285861,"ENSMUST00000027933.11","ENSMUSG00000037474","Dtl","Higher in 4x"
"ENSMUST00000237995.2",4.15449997318233,0.0174575439607593,3.80888509340758,0.00423357559444507,0.0331796689849458,-2.15205727135562,"ENSMUST00000237995.2","ENSMUSG00000024350","Dnajc18","Higher in 4x"
"ENSMUST00000150790.2",3.88939293162464,-0.123768932843598,3.78457912037874,0.00439365072023304,0.0337886961264427,-2.15377176443082,"ENSMUST00000150790.2","ENSMUSG00000039345","Mettl22","Higher in 4x"
"ENSMUST00000193687.7",5.69054664423318,-0.611034826896982,3.88535994718943,0.00376892077244321,0.0310793960949235,-2.15408453214102,"ENSMUST00000193687.7","ENSMUSG00000079164","Tlr5","Higher in 4x"
"ENSMUST00000121903.2",3.68862016115858,-0.479223879551496,3.85538036386554,0.00394429663325359,0.031891432239831,-2.15425557988312,"ENSMUST00000121903.2","ENSMUSG00000047115","Fam221a","Higher in 4x"
"ENSMUST00000211670.2",4.12801146279502,0.473011000168626,3.6870019325663,0.0051035267575304,0.0366731199647554,-2.15450732041093,"ENSMUST00000211670.2","ENSMUSG00000037296","Lsm1","Higher in 4x"
"ENSMUST00000132937.3",4.93487025253771,1.41898308849723,3.6358505185892,0.00552306199316561,0.0382661250528502,-2.1560407889121,"ENSMUST00000132937.3","ENSMUSG00000030263","Irag2","Higher in 4x"
"ENSMUST00000111350.10",3.70447818755625,2.70795620920396,3.46149395870122,0.00724735969689259,0.044205329875784,-2.15689020090402,"ENSMUST00000111350.10","ENSMUSG00000026670","Uap1","Higher in 4x"
"ENSMUST00000143076.2",3.18277884439848,-0.304194132610923,3.74969167464604,0.00463467980533673,0.0346897066017228,-2.15730364969571,"ENSMUST00000143076.2","ENSMUSG00000031388","Naa10","Higher in 4x"
"ENSMUST00000124292.8",3.47525624766803,-1.06140241874076,3.91854900604097,0.00358435841992182,0.0301536865233797,-2.15834060347886,"ENSMUST00000124292.8","ENSMUSG00000019055","Plod1","Higher in 4x"
"ENSMUST00000290462.1",-6.42097038857409,-3.05654504504082,-5.09988069195463,0.000664717469370471,0.0123722575702187,-2.15940236436475,"ENSMUST00000290462.1",NA,NA,"Higher in WT"
"ENSMUST00000211887.2",6.42476488894577,2.30098105145294,3.63829420215528,0.00550221517755308,0.0382512929953695,-2.15971693244715,"ENSMUST00000211887.2","ENSMUSG00000036550","Cnot1","Higher in 4x"
"ENSMUST00000096234.4",4.09380453993747,0.105343621332117,3.73842779268266,0.0047154489880463,0.0351246667664142,-2.16003396961718,"ENSMUST00000096234.4","ENSMUSG00000022674","Ube2v2","Higher in 4x"
"ENSMUST00000168919.8",-6.54526294098354,-2.05963422316325,-5.03574230098806,0.000724629571006313,0.0129497081884879,-2.16118176469461,"ENSMUST00000168919.8","ENSMUSG00000030149","Klrk1","Higher in WT"
"ENSMUST00000167049.8",-5.26590617230683,-1.40420621557708,-4.47290501856664,0.00158529666114069,0.0196222958623656,-2.16188342729833,"ENSMUST00000167049.8","ENSMUSG00000066363","Serpina3f","Higher in WT"
"ENSMUST00000237337.2",4.760712083727,4.52105903773893,3.51753377300206,0.00663866354145203,0.0422006831007511,-2.16211446503112,"ENSMUST00000237337.2","ENSMUSG00000024740","Ddb1","Higher in 4x"
"ENSMUST00000097992.10",4.62972106342913,-0.0483076778002728,3.84805513682415,0.00398844772310405,0.0320583656153667,-2.16298337408664,"ENSMUST00000097992.10","ENSMUSG00000038368","Focad","Higher in 4x"
"ENSMUST00000139178.8",3.52706703017527,1.05896250941802,3.46987122269914,0.00715277111493332,0.0438896360854865,-2.16342518810813,"ENSMUST00000139178.8","ENSMUSG00000030541","Idh2","Higher in 4x"
"ENSMUST00000159340.8",4.57625602089608,2.96783581891392,3.44470686374713,0.00744086721679379,0.044808888328526,-2.16349692931399,"ENSMUST00000159340.8","ENSMUSG00000003199","Mpnd","Higher in 4x"
"ENSMUST00000096452.7",-3.77213107710178,-0.0954463291649676,-3.54707449988488,0.00633960414024879,0.0411653841616469,-2.16355668841244,"ENSMUST00000096452.7","ENSMUSG00000097392","Thoc2l","Higher in WT"
"ENSMUST00000071108.14",5.76917056787429,0.936932610540927,3.84568951013088,0.00400281744371822,0.0321183585569169,-2.16366384018063,"ENSMUST00000071108.14","ENSMUSG00000028799","Zfp362","Higher in 4x"
"ENSMUST00000177154.8",4.1221916175241,-1.68719076567381,3.93453879838497,0.00349888127501434,0.0297628887973156,-2.16388149674911,"ENSMUST00000177154.8","ENSMUSG00000052752","Traf7","Higher in 4x"
"ENSMUST00000084253.10",8.63817058980197,1.30222530541578,3.93909527542848,0.00347492113705682,0.0296608657519055,-2.16389934247065,"ENSMUST00000084253.10","ENSMUSG00000028906","Epb41","Higher in 4x"
"ENSMUST00000123039.2",3.45124119082534,-0.965527209723347,3.89348375038777,0.00372283320662785,0.0309186283747774,-2.16486764050623,"ENSMUST00000123039.2","ENSMUSG00000027509","Rae1","Higher in 4x"
